Origin Code,Destination Code,Connection Airport Codes,Departure Date,Arrival Date,Cabin Type,RBD,Points Per Adult,Tax Per Adult,Flight Duration(s),StopOvers,Transition Time,Aircraft Details,Equipment,Remaining Seats,Designated Class,Source,TimeStamp
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-06 19:00:00, 2023-08-06 22:40:00, 2023-08-07 08:10:00","2023-08-06 20:30:00, 2023-08-07 06:10:00, 2023-08-07 13:55:00","Economy, Economy, Economy","X, X, X",82800,$369.47,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",8,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-06 19:00:00, 2023-08-06 22:40:00, 2023-08-07 09:15:00","2023-08-06 20:30:00, 2023-08-07 06:10:00, 2023-08-07 15:00:00","Economy, Economy, Economy","P, P, P",228700,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 03h 05m","VA981(Virgin Australia), QR899(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-06 19:00:00, 2023-08-06 22:40:00, 2023-08-07 09:15:00","2023-08-06 20:30:00, 2023-08-07 06:10:00, 2023-08-07 15:00:00","Economy, Economy, Economy","H, H, H",416200,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 03h 05m","VA981(Virgin Australia), QR899(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-06 19:00:00, 2023-08-06 22:40:00, 2023-08-07 09:15:00","2023-08-06 20:30:00, 2023-08-07 06:10:00, 2023-08-07 15:00:00","Business, Business, Business","J, J, J",1693700,$629.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 03h 05m","VA981(Virgin Australia), QR899(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",2,Business,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-06 19:00:00, 2023-08-06 22:40:00, 2023-08-07 08:10:00","2023-08-06 20:30:00, 2023-08-07 06:10:00, 2023-08-07 13:55:00","Economy, Economy, Economy","R, R, R",308400,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-06 19:00:00, 2023-08-06 22:40:00, 2023-08-07 08:10:00","2023-08-06 20:30:00, 2023-08-07 06:10:00, 2023-08-07 13:55:00","Economy, Economy, Economy","H, H, H",416200,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-06 19:00:00, 2023-08-06 22:40:00, 2023-08-07 08:10:00","2023-08-06 20:30:00, 2023-08-07 06:10:00, 2023-08-07 13:55:00","Business, Business, Business","J, J, J",1693700,$629.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",2,Business,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-06 19:30:00, 2023-08-06 22:40:00, 2023-08-07 08:10:00","2023-08-06 21:00:00, 2023-08-07 06:10:00, 2023-08-07 13:55:00","Business, Business, Business","J, J, J",1693700,$629.57,"01h 30m, 14h 30m, 06h 45m",2,"01h 40m, 02h 00m","VA985(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",3,Business,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-06 19:30:00, 2023-08-06 22:40:00, 2023-08-07 08:10:00","2023-08-06 21:00:00, 2023-08-07 06:10:00, 2023-08-07 13:55:00","Economy, Economy, Economy","H, H, H",416200,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"01h 40m, 02h 00m","VA985(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-06 19:30:00, 2023-08-06 22:40:00, 2023-08-07 08:10:00","2023-08-06 21:00:00, 2023-08-07 06:10:00, 2023-08-07 13:55:00","Economy, Economy, Economy","R, R, R",308400,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"01h 40m, 02h 00m","VA985(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-06 21:00:00, 2023-08-07 09:15:00","2023-08-07 04:55:00, 2023-08-07 15:00:00","Economy, Economy","T, T",156500,$437.29,"14h 55m, 06h 45m",1,04h 20m,"QR909(Qatar), QR275(Qatar)","Airbus A380-800, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-06 21:00:00, 2023-08-07 09:15:00","2023-08-07 04:55:00, 2023-08-07 15:00:00","Economy, Economy","X, X",75000,$331.19,"14h 55m, 06h 45m",1,04h 20m,"QR909(Qatar), QR275(Qatar)","Airbus A380-800, Boeing 777-300ER",8,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-06 21:00:00, 2023-08-07 08:10:00","2023-08-07 04:55:00, 2023-08-07 13:55:00","Economy, Economy","R, R",278000,$437.29,"14h 55m, 06h 45m",1,03h 15m,"QR909(Qatar), QR273(Qatar)","Airbus A380-800, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-06 21:00:00, 2023-08-07 09:15:00","2023-08-07 04:55:00, 2023-08-07 15:00:00","Economy, Economy","H, H",309700,$437.29,"14h 55m, 06h 45m",1,04h 20m,"QR909(Qatar), QR275(Qatar)","Airbus A380-800, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-06 21:00:00, 2023-08-07 08:10:00","2023-08-07 04:55:00, 2023-08-07 13:55:00","Economy, Economy","H, H",309700,$437.29,"14h 55m, 06h 45m",1,03h 15m,"QR909(Qatar), QR273(Qatar)","Airbus A380-800, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-07 19:00:00, 2023-08-07 22:40:00, 2023-08-08 08:10:00","2023-08-07 20:30:00, 2023-08-08 06:10:00, 2023-08-08 13:55:00","Economy, Economy, Economy","R, R, R",308400,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-07 19:00:00, 2023-08-07 22:40:00, 2023-08-08 08:10:00","2023-08-07 20:30:00, 2023-08-08 06:10:00, 2023-08-08 13:55:00","Economy, Economy, Economy","H, H, H",416200,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-07 19:30:00, 2023-08-07 22:40:00, 2023-08-08 08:10:00","2023-08-07 21:00:00, 2023-08-08 06:10:00, 2023-08-08 13:55:00","Economy, Economy, Economy","R, R, R",308400,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"01h 40m, 02h 00m","VA985(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-07 19:30:00, 2023-08-07 22:40:00, 2023-08-08 08:10:00","2023-08-07 21:00:00, 2023-08-08 06:10:00, 2023-08-08 13:55:00","Economy, Economy, Economy","H, H, H",416200,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"01h 40m, 02h 00m","VA985(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-07 21:00:00, 2023-08-08 08:10:00","2023-08-08 04:55:00, 2023-08-08 13:55:00","Economy, Economy","R, R",278000,$437.29,"14h 55m, 06h 45m",1,03h 15m,"QR909(Qatar), QR273(Qatar)","Airbus A380-800, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-07 21:00:00, 2023-08-08 08:10:00","2023-08-08 04:55:00, 2023-08-08 13:55:00","Economy, Economy","H, H",309700,$437.29,"14h 55m, 06h 45m",1,03h 15m,"QR909(Qatar), QR273(Qatar)","Airbus A380-800, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-SIN, SIN-AMS","2023-08-08 11:00:00, 2023-08-08 23:55:00","2023-08-08 17:30:00, 2023-08-09 07:15:00","Economy, Economy","Y, Y",455900,$142.89,"08h 30m, 13h 20m",1,06h 25m,"SQ232(Singapore Airlines), SQ324(Singapore Airlines)","Airbus A380-800, Airbus A350-900",4,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-SIN, SIN-AMS","2023-08-08 15:00:00, 2023-08-08 23:55:00","2023-08-08 21:20:00, 2023-08-09 07:15:00","Economy, Economy","Y, Y",455900,$142.89,"08h 20m, 13h 20m",1,02h 35m,"SQ222(Singapore Airlines), SQ324(Singapore Airlines)","Airbus A380-800, Airbus A350-900",4,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-08 18:00:00, 2023-08-08 22:40:00, 2023-08-09 09:15:00","2023-08-08 19:30:00, 2023-08-09 06:10:00, 2023-08-09 15:00:00","Business, Business, Business","J, J, J",1693700,$629.57,"01h 30m, 14h 30m, 06h 45m",2,"03h 10m, 03h 05m","VA973(Virgin Australia), QR899(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",3,Business,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-08 18:00:00, 2023-08-08 22:40:00, 2023-08-09 09:15:00","2023-08-08 19:30:00, 2023-08-09 06:10:00, 2023-08-09 15:00:00","Economy, Economy, Economy","H, H, H",416200,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"03h 10m, 03h 05m","VA973(Virgin Australia), QR899(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-MEL, MEL-SFO, SFO-AMS","2023-08-08 19:00:00, 2023-08-09 10:55:00, 2023-08-09 14:55:00","2023-08-08 20:35:00, 2023-08-09 08:30:00, 2023-08-10 10:20:00","Economy, Economy, Economy","X, X, X",59800,$158.36,"01h 35m, 14h 35m, 10h 25m",2,"14h 20m, 06h 25m","VA882(Virgin Australia), UA61(United Airlines), UA968(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 787-9",9,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-08 19:00:00, 2023-08-08 22:40:00, 2023-08-09 08:10:00","2023-08-08 20:30:00, 2023-08-09 06:10:00, 2023-08-09 13:55:00","Economy, Economy, Economy","H, H, H",416200,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-08 21:00:00, 2023-08-09 09:15:00","2023-08-09 04:55:00, 2023-08-09 15:00:00","Business, Business","J, J",1547200,$601.29,"14h 55m, 06h 45m",1,04h 20m,"QR909(Qatar), QR275(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Business,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-08 21:00:00, 2023-08-09 09:15:00","2023-08-09 04:55:00, 2023-08-09 15:00:00","Economy, Economy","H, H",309700,$437.29,"14h 55m, 06h 45m",1,04h 20m,"QR909(Qatar), QR275(Qatar)","Airbus A380-800, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-08 21:00:00, 2023-08-09 08:10:00","2023-08-09 04:55:00, 2023-08-09 13:55:00","Economy, Economy","H, H",309700,$437.29,"14h 55m, 06h 45m",1,03h 15m,"QR909(Qatar), QR273(Qatar)","Airbus A380-800, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-08 21:00:00, 2023-08-09 08:10:00","2023-08-09 04:55:00, 2023-08-09 13:55:00","Economy, Economy","R, R",278000,$437.29,"14h 55m, 06h 45m",1,03h 15m,"QR909(Qatar), QR273(Qatar)","Airbus A380-800, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-MEL, MEL-SFO, SFO-ORD, ORD-AMS","2023-08-09 07:15:00, 2023-08-09 10:55:00, 2023-08-09 10:46:00, 2023-08-09 18:25:00","2023-08-09 08:50:00, 2023-08-09 08:30:00, 2023-08-09 17:08:00, 2023-08-10 09:20:00","Economy, Economy, Economy, Economy","X, X, X, X",59800,$154.36,"01h 35m, 14h 35m, 04h 22m, 07h 55m",3,"02h 05m, 02h 16m, 01h 17m","VA810(Virgin Australia), UA61(United Airlines), UA2230(United Airlines), UA909(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 757-300, Boeing 787-8",9,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-MEL, MEL-SFO, SFO-ORD, ORD-AMS","2023-08-09 07:30:00, 2023-08-09 10:55:00, 2023-08-09 10:46:00, 2023-08-09 18:25:00","2023-08-09 09:05:00, 2023-08-09 08:30:00, 2023-08-09 17:08:00, 2023-08-10 09:20:00","Economy, Economy, Economy, Economy","X, X, X, X",59800,$154.36,"01h 35m, 14h 35m, 04h 22m, 07h 55m",3,"01h 50m, 02h 16m, 01h 17m","VA812(Virgin Australia), UA61(United Airlines), UA2230(United Airlines), UA909(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 757-300, Boeing 787-8",9,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-MEL, MEL-SFO, SFO-ORD, ORD-AMS","2023-08-09 07:45:00, 2023-08-09 10:55:00, 2023-08-09 10:46:00, 2023-08-09 18:25:00","2023-08-09 09:20:00, 2023-08-09 08:30:00, 2023-08-09 17:08:00, 2023-08-10 09:20:00","Economy, Economy, Economy, Economy","X, X, X, X",59800,$154.36,"01h 35m, 14h 35m, 04h 22m, 07h 55m",3,"01h 35m, 02h 16m, 01h 17m","VA814(Virgin Australia), UA61(United Airlines), UA2230(United Airlines), UA909(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 757-300, Boeing 787-8",9,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-09 19:00:00, 2023-08-09 22:40:00, 2023-08-10 08:10:00","2023-08-09 20:30:00, 2023-08-10 06:10:00, 2023-08-10 13:55:00","Economy, Economy, Economy","B, B, B",459500,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",4,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-09 21:00:00, 2023-08-10 08:10:00","2023-08-10 04:55:00, 2023-08-10 13:55:00","Economy, Economy","B, B",353000,$437.29,"14h 55m, 06h 45m",1,03h 15m,"QR909(Qatar), QR273(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-SFO, SFO-AMS","2023-08-10 10:25:00, 2023-08-10 15:10:00","2023-08-10 07:00:00, 2023-08-11 10:35:00","Economy, Economy","X, X",59800,$133.38,"13h 35m, 10h 25m",1,08h 10m,"UA870(United Airlines), UA968(United Airlines)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-10 19:00:00, 2023-08-10 22:40:00, 2023-08-11 09:15:00","2023-08-10 20:30:00, 2023-08-11 06:10:00, 2023-08-11 15:00:00","Business, Business, Business","C, C, C",1271200,$629.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 03h 05m","VA981(Virgin Australia), QR899(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",2,Business,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-10 19:00:00, 2023-08-10 22:40:00, 2023-08-11 09:15:00","2023-08-10 20:30:00, 2023-08-11 06:10:00, 2023-08-11 15:00:00","Economy, Economy, Economy","B, B, B",459500,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 03h 05m","VA981(Virgin Australia), QR899(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",2,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-10 21:00:00, 2023-08-11 09:15:00","2023-08-11 04:55:00, 2023-08-11 15:00:00","Business, Business","J, J",1547200,$601.29,"14h 55m, 06h 45m",1,04h 20m,"QR909(Qatar), QR275(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Business,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-10 21:00:00, 2023-08-11 09:15:00","2023-08-11 04:55:00, 2023-08-11 15:00:00","Economy, Economy","B, B",353000,$437.29,"14h 55m, 06h 45m",1,04h 20m,"QR909(Qatar), QR275(Qatar)","Airbus A380-800, Boeing 777-300ER",2,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-SFO, SFO-AMS","2023-08-11 10:25:00, 2023-08-11 15:10:00","2023-08-11 07:00:00, 2023-08-12 10:35:00","Economy, Economy","X, X",59800,$133.38,"13h 35m, 10h 25m",1,08h 10m,"UA870(United Airlines), UA968(United Airlines)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-11 19:00:00, 2023-08-11 22:40:00, 2023-08-12 08:10:00","2023-08-11 20:30:00, 2023-08-12 06:10:00, 2023-08-12 13:55:00","Economy, Economy, Economy","Y, Y, Y",538700,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",2,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-11 19:30:00, 2023-08-11 22:40:00, 2023-08-12 08:10:00","2023-08-11 21:00:00, 2023-08-12 06:10:00, 2023-08-12 13:55:00","Economy, Economy, Economy","Y, Y, Y",538700,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"01h 40m, 02h 00m","VA985(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",2,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-11 21:00:00, 2023-08-12 08:10:00","2023-08-12 04:55:00, 2023-08-12 13:55:00","Economy, Economy","Y, Y",432200,$437.29,"14h 55m, 06h 45m",1,03h 15m,"QR909(Qatar), QR273(Qatar)","Airbus A380-800, Boeing 777-300ER",2,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-SFO, SFO-AMS","2023-08-12 10:25:00, 2023-08-12 14:55:00","2023-08-12 07:00:00, 2023-08-13 10:20:00","Economy, Economy","X, X",59800,$133.38,"13h 35m, 10h 25m",1,07h 55m,"UA870(United Airlines), UA968(United Airlines)","Boeing 777-300ER, Boeing 787-9",9,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-MEL, MEL-DOH, DOH-AMS","2023-08-12 17:00:00, 2023-08-12 21:00:00, 2023-08-13 09:15:00","2023-08-12 18:35:00, 2023-08-13 04:30:00, 2023-08-13 15:00:00","Economy, Business, Business","Y, D, D",892900,$613.5,"01h 35m, 14h 30m, 06h 45m",2,"02h 25m, 04h 45m","VA866(Virgin Australia), QR905(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Business,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-MEL, MEL-DOH, DOH-AMS","2023-08-12 17:00:00, 2023-08-12 21:00:00, 2023-08-13 09:15:00","2023-08-12 18:35:00, 2023-08-13 04:30:00, 2023-08-13 15:00:00","Economy, Economy, Economy","H, H, H",417400,$449.5,"01h 35m, 14h 30m, 06h 45m",2,"02h 25m, 04h 45m","VA866(Virgin Australia), QR905(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",4,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-12 19:00:00, 2023-08-12 22:40:00, 2023-08-13 08:10:00","2023-08-12 20:30:00, 2023-08-13 06:10:00, 2023-08-13 13:55:00","Economy, Economy, Economy","H, H, H",416200,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-12 19:00:00, 2023-08-12 22:40:00, 2023-08-13 08:10:00","2023-08-12 20:30:00, 2023-08-13 06:10:00, 2023-08-13 13:55:00","Economy, Economy, Economy","R, R, R",308400,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",4,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-12 21:00:00, 2023-08-13 09:15:00","2023-08-13 04:55:00, 2023-08-13 15:00:00","Economy, Economy","H, H",309700,$437.29,"14h 55m, 06h 45m",1,04h 20m,"QR909(Qatar), QR275(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-12 21:00:00, 2023-08-13 08:10:00","2023-08-13 04:55:00, 2023-08-13 13:55:00","Economy, Economy","H, H",309700,$437.29,"14h 55m, 06h 45m",1,03h 15m,"QR909(Qatar), QR273(Qatar)","Airbus A380-800, Boeing 777-300ER",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-DOH, DOH-AMS","2023-08-12 21:00:00, 2023-08-13 08:10:00","2023-08-13 04:55:00, 2023-08-13 13:55:00","Economy, Economy","R, R",278000,$437.29,"14h 55m, 06h 45m",1,03h 15m,"QR909(Qatar), QR273(Qatar)","Airbus A380-800, Boeing 777-300ER",4,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-MEL, MEL-SFO, SFO-AMS","2023-08-13 07:00:00, 2023-08-13 10:55:00, 2023-08-13 14:55:00","2023-08-13 08:35:00, 2023-08-13 08:30:00, 2023-08-14 10:20:00","Economy, Economy, Economy","X, X, X",59800,$154.36,"01h 35m, 14h 35m, 10h 25m",2,"02h 20m, 06h 25m","VA808(Virgin Australia), UA61(United Airlines), UA968(United Airlines)","Boeing 737-800, Boeing 787-9, Boeing 787-9",7,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-13 19:00:00, 2023-08-13 22:40:00, 2023-08-14 08:10:00","2023-08-13 20:30:00, 2023-08-14 06:10:00, 2023-08-14 13:55:00","Economy, Economy, Economy","B, B, B",459500,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",2,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-13 19:00:00, 2023-08-13 22:40:00, 2023-08-14 08:10:00","2023-08-13 20:30:00, 2023-08-14 06:10:00, 2023-08-14 13:55:00","Business, Business, Business","J, J, J",1693700,$629.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 02h 00m","VA981(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",4,Business,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-13 19:00:00, 2023-08-13 22:40:00, 2023-08-14 09:15:00","2023-08-13 20:30:00, 2023-08-14 06:10:00, 2023-08-14 15:00:00","Economy, Economy, Economy","B, B, B",459500,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 03h 05m","VA981(Virgin Australia), QR899(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",4,Economy,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-13 19:00:00, 2023-08-13 22:40:00, 2023-08-14 09:15:00","2023-08-13 20:30:00, 2023-08-14 06:10:00, 2023-08-14 15:00:00","Business, Business, Business","J, J, J",1693700,$629.57,"01h 30m, 14h 30m, 06h 45m",2,"02h 10m, 03h 05m","VA981(Virgin Australia), QR899(Qatar), QR275(Qatar)","Boeing 737-800, Boeing 777-300ER, Airbus A350-900",4,Business,VA,2023-08-06 17:18:27
SYD,AMS,"SYD-BNE, BNE-DOH, DOH-AMS","2023-08-13 19:30:00, 2023-08-13 22:40:00, 2023-08-14 08:10:00","2023-08-13 21:00:00, 2023-08-14 06:10:00, 2023-08-14 13:55:00","Economy, Economy, Economy","B, B, B",459500,$465.57,"01h 30m, 14h 30m, 06h 45m",2,"01h 40m, 02h 00m","VA985(Virgin Australia), QR899(Qatar), QR273(Qatar)","Boeing 737-800, Boeing 777-300ER, Boeing 777-300ER",2,Economy,VA,2023-08-06 17:18:27
